order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,subcategory,product_name,sales,quantity,discount,profit,review
US-2013-114776,12/7/2015,12/8/2015,First Class,GG-14650,Greg Guthrie,Corporate,Antioch,California,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44,7,0,9.3312,
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,3,0.2,13.7193,
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,1,0.2,26.9985,Great performance!
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,3,0,16.1505,Great performance!
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,1,0.2,15.3426,Great performance!
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,,0,116.5976,Great performance!
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,,0,89.159,
US-2013-169040,12/7/2015,12/13/2015,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,5,0.2,19.4376,Highly recommended.
CA-2013-162390,12/7/2015,12/13/2015,Standard Class,DP-13105,Dave Poirier,Corporate,Hempstead,New York,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,3,0.2,314.8418,Great performance!
CA-2013-162390,12/7/2015,12/13/2015,Standard Class,DP-13105,Dave Poirier,Corporate,Hempstead,New York,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,,0.2,77.8232,Decent for the price.
CA-2013-162390,12/7/2015,12/13/2015,Standard Class,DP-13105,Dave Poirier,Corporate,Hempstead,New York,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,,0.2,89.997,
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,271.96,2,0.2,27.196,Decent for the price.
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,5,0,5.2332,Highly recommended.
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,,0,6.4128,Great performance!
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198,Decent for the price.
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.86,2,0,0,
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.376,7,0.2,4.6816,
US-2013-103674,12/7/2015,12/11/2015,Standard Class,AP-10720,Anne Pryor,Home Office,Los Angeles,California,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,4,0.2,153.1152,Highly recommended.
CA-2013-117590,12/9/2015,12/11/2015,First Class,GH-14485,Gene Hale,Corporate,Richardson,Texas,Central,TEC-PH-10004977,Technology,Phones,GE 30524EE4,1097.544,,0.2,123.4737,Great performance!
CA-2013-117590,12/9/2015,12/11/2015,First Class,GH-14485,Gene Hale,Corporate,Richardson,Texas,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,,0.6,-147.963,
CA-2013-134425,12/9/2015,12/13/2015,Second Class,QJ-19255,Quincy Jones,Corporate,Saint Paul,Minnesota,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,,0,2.299,Highly recommended.
CA-2013-124562,12/9/2015,12/13/2015,Standard Class,JP-16135,Julie Prescott,Home Office,Columbus,Ohio,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,5,0.7,-9.5018,
CA-2013-131289,12/9/2015,12/15/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,San Francisco,California,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,7,0,2.4824,Decent for the price.
CA-2013-131289,12/9/2015,12/15/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,San Francisco,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45.36,2,0,21.7728,
CA-2013-131289,12/9/2015,12/15/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,San Francisco,California,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,,0.2,-195.4788,Decent for the price.
CA-2013-115224,12/9/2015,12/12/2015,Second Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,6,0,9.534,Decent for the price.
CA-2013-115224,12/9/2015,12/12/2015,Second Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,3,0,81.0474,Highly recommended.
CA-2013-113733,12/9/2015,12/13/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,Greenville,North Carolina,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198,
CA-2013-113733,12/9/2015,12/13/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,Greenville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,2,0.2,17.8794,Great performance!
CA-2013-113733,12/9/2015,12/13/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,Greenville,North Carolina,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2,-2.484,Decent for the price.
CA-2013-158302,12/9/2015,12/13/2015,Second Class,JB-16045,Julia Barnett,Home Office,Columbus,Ohio,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,0.2,3.4398,
CA-2013-160108,12/9/2015,12/13/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,3,0,32.4688,Highly recommended.
CA-2013-160108,12/9/2015,12/13/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,7,0,176.8026,Great performance!
CA-2013-137330,12/10/2015,12/14/2015,Standard Class,KB-16585,Ken Black,Corporate,Fremont,Nebraska,Central,OFF-AR-10000246,Office Supplies,Art,Newell 318,19.46,3,0,5.0596,Great performance!
CA-2013-137330,12/10/2015,12/14/2015,Standard Class,KB-16585,Ken Black,Corporate,Fremont,Nebraska,Central,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,,0,15.6884,Great performance!
CA-2013-141082,12/10/2015,12/14/2015,Standard Class,FM-14380,Fred McMath,Consumer,Lawrence,Massachusetts,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,7,0,1.7343,Great performance!
CA-2013-141082,12/10/2015,12/14/2015,Standard Class,FM-14380,Fred McMath,Consumer,Lawrence,Massachusetts,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,1,0,56.1752,Great performance!
CA-2013-128923,12/10/2015,12/14/2015,Standard Class,GB-14530,George Bell,Corporate,Fort Worth,Texas,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,4,0.2,3.2872,
CA-2013-128923,12/10/2015,12/14/2015,Standard Class,GB-14530,George Bell,Corporate,Fort Worth,Texas,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,2,0.2,0.8162,Highly recommended.
US-2013-161844,12/10/2015,12/15/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,Franklin,Tennessee,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,1,0.4,-29.3238,
US-2013-161844,12/10/2015,12/15/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,Franklin,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,3,0.7,-2.0622,Highly recommended.
CA-2013-133340,12/10/2015,12/14/2015,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,2,0,3.052,
CA-2013-133340,12/10/2015,12/14/2015,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,1,0,25.1916,Great performance!
CA-2013-133340,12/10/2015,12/14/2015,Standard Class,LH-17155,Logan Haushalter,Consumer,Jackson,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,2,0.1,23.3954,Great performance!
CA-2013-159989,12/10/2015,12/14/2015,Standard Class,EB-13870,Emily Burns,Consumer,Franklin,Tennessee,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,1,0.2,-9.153,Highly recommended.
US-2013-131114,12/10/2015,12/14/2015,Second Class,RW-19630,Rob Williams,Corporate,Chicago,Illinois,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.2,1.5426,Highly recommended.
US-2013-131114,12/10/2015,12/14/2015,Second Class,RW-19630,Rob Williams,Corporate,Chicago,Illinois,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,3,0.8,-11.7612,
US-2013-131114,12/10/2015,12/14/2015,Second Class,RW-19630,Rob Williams,Corporate,Chicago,Illinois,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,2,0.2,-1.428,Highly recommended.
CA-2013-149503,12/10/2015,12/13/2015,First Class,SP-20650,Stephanie Phelps,Corporate,Stockton,California,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,4,0.2,99.296,
CA-2013-102092,12/10/2015,12/12/2015,First Class,PM-18940,Paul MacIntyre,Consumer,Springfield,Virginia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,,0,158.529,
CA-2013-154739,12/11/2015,12/16/2015,Second Class,LH-17155,Logan Haushalter,Consumer,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,,0.2,28.1372,Highly recommended.
CA-2013-146941,12/11/2015,12/14/2015,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,2,0,22.5624,
CA-2013-146941,12/11/2015,12/14/2015,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,6,0,162.864,
CA-2013-128412,12/11/2015,12/18/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,4,0.2,51.8238,Decent for the price.
CA-2013-128412,12/11/2015,12/18/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0,22.869,Great performance!
CA-2013-128412,12/11/2015,12/18/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,3,0,55.764,Highly recommended.
CA-2013-128412,12/11/2015,12/18/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,4,0,12.285,Decent for the price.
CA-2013-128412,12/11/2015,12/18/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,3,0,8.5025,Great performance!
US-2013-143448,12/11/2015,12/11/2015,Same Day,MH-17455,Mark Hamilton,Consumer,Greenwood,Indiana,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,,0,356.225,Great performance!
CA-2013-147123,12/11/2015,12/13/2015,First Class,SJ-20125,Sanjit Jacobs,Home Office,Long Beach,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,5,0,36.9288,Great performance!
CA-2013-144309,12/11/2015,12/17/2015,Standard Class,CM-12235,Chris McAfee,Consumer,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,,0,8.7138,Highly recommended.
CA-2013-144309,12/11/2015,12/17/2015,Standard Class,CM-12235,Chris McAfee,Consumer,Watertown,New York,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,2,0.2,220.987,
CA-2013-127194,12/11/2015,12/17/2015,Standard Class,BW-11110,Bart Watters,Corporate,New York City,New York,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,5,0,29.5254,Highly recommended.
CA-2013-100587,12/11/2015,12/15/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,New York City,New York,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,,0,3.1104,Great performance!
CA-2013-105816,12/12/2015,12/18/2015,Standard Class,JM-15265,Janet Molinari,Corporate,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,1,0,6.2566,
CA-2013-105816,12/12/2015,12/18/2015,Standard Class,JM-15265,Janet Molinari,Corporate,New York City,New York,East,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,,0,298.6855,Decent for the price.
US-2013-135720,12/12/2015,12/14/2015,Second Class,FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,,0.2,-51.7191,Decent for the price.
US-2013-135720,12/12/2015,12/14/2015,Second Class,FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,3,0.2,29.95,Great performance!
US-2013-135720,12/12/2015,12/14/2015,Second Class,FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,,0.2,30.0768,
CA-2013-160745,12/12/2015,12/17/2015,Second Class,AR-10825,Anthony Rawles,Corporate,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.068,Highly recommended.
CA-2013-160745,12/12/2015,12/17/2015,Second Class,AR-10825,Anthony Rawles,Corporate,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,4,0.2,22.6782,Great performance!
CA-2013-160745,12/12/2015,12/17/2015,Second Class,AR-10825,Anthony Rawles,Corporate,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,3,0,31.6,
US-2013-148803,12/12/2015,12/12/2015,Same Day,LR-16915,Lena Radford,Consumer,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,4,0.2,7.4571,
US-2013-132857,12/12/2015,12/18/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668,Highly recommended.
CA-2013-162187,12/12/2015,12/12/2015,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,3,0.2,-4.06,Highly recommended.
CA-2013-162187,12/12/2015,12/12/2015,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,5,0.2,1.69,Highly recommended.
CA-2013-162187,12/12/2015,12/12/2015,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,2,0.3,-137.529,Highly recommended.
CA-2013-162187,12/12/2015,12/12/2015,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,5,0.2,24.196,Highly recommended.
CA-2013-162187,12/12/2015,12/12/2015,Same Day,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,4,0.4,-147.8655,Decent for the price.
CA-2013-143609,12/12/2015,12/14/2015,First Class,DB-13270,Deborah Brumfield,Home Office,Portland,Oregon,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,3,0.2,25.245,
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,Great performance!
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,,0,6.0632,Highly recommended.
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,2,0,13.941,Decent for the price.
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,1,0,25.1916,Decent for the price.
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,4,0.2,-31.843,Decent for the price.
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,35.808,5,0.2,11.19,Highly recommended.
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,122.688,3,0.2,39.8736,
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,,0.2,111.517,Decent for the price.
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,,0,2.0088,
CA-2013-165330,12/12/2015,12/12/2015,Same Day,WB-21850,William Brown,Consumer,Anaheim,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,3,0,24.1918,Great performance!
